1995,11.090
1132,11.101
575,11.125
580,11.145
826,11.145
1084,11.149
294,11.158
969,11.176
1122,11.178
773,11.208
277,11.225
683,11.231
1186,11.243
1266,11.251
278,11.276
735,11.289
929,11.297
1312,11.328
1615,11.336
616,11.339
1064,11.362
91,11.364
1067,11.373
186,11.378
1859,11.419
206,11.419
1608,11.422
1667,11.428
549,11.443
323,11.478
1331,11.480
365,11.480
485,11.485
1597,11.493
1430,11.496
843,11.497
807,11.505
1293,11.518
16,11.518
1716,11.520
894,11.520
1444,11.525
1461,11.526
718,11.528
1419,11.538
533,11.548
1126,11.562
380,11.562
1760,11.567
1353,11.612
1604,11.618
798,11.635
617,11.636
651,11.636
749,11.637
510,11.648
637,11.657
1784,11.684
937,11.693
893,11.697
1601,11.699
1146,11.704
1491,11.714
909,11.720
1219,11.725
1226,11.749
1052,11.766
333,11.771
491,11.804
325,11.815
506,11.816
1930,11.818
679,11.818
1494,11.840
1721,11.854
524,11.870
701,11.879
748,11.891
1133,11.896
161,11.914
1499,11.924
443,11.925
1708,11.926
886,11.935
1910,11.936
304,11.945
497,11.974
322,11.986
1078,11.988
1469,12.023
1578,12.025
1571,12.055
1285,12.059
865,12.068
634,12.090
173,12.100
1435,12.105
360,12.110
733,12.121
867,12.121
1674,12.142
1470,12.145
1440,12.151
1537,12.164
515,12.169
1512,12.182
1504,12.184
1724,12.185
1800,12.189
876,12.210
938,12.215
270,12.224
286,12.231
334,12.248
115,12.271
1647,12.275
1349,12.283
1420,12.295
1038,12.297
1306,12.301
167,12.302
1017,12.313
467,12.315
1271,12.322
714,12.340
1526,12.349
1418,12.352
368,12.355
69,12.366
1570,12.389
398,12.390
919,12.394
1001,12.401
1348,12.403
1247,12.411
1210,12.439
1530,12.440
957,12.449
1640,12.450
1451,12.452
845,12.453
662,12.457
862,12.478
1956,12.511
461,12.513
1322,12.528
420,12.546
410,12.548
709,12.550
1255,12.552
263,12.561
1025,12.566
1586,12.575
1415,12.585
1744,12.597
583,12.609
73,12.609
577,12.641
1011,12.645
1671,12.650
95,12.652
1438,12.654
1115,12.660
1234,12.689
851,12.690
391,12.721
656,12.721
430,12.731
926,12.745
215,12.748
1516,12.757
977,12.766
202,12.772
1986,12.787
1747,12.793
48,12.804
1463,12.826
112,12.844
124,12.844
880,12.884
765,12.907
60,12.909
1849,12.933
1521,12.941
1782,12.955
1950,12.958
426,12.958
287,12.974
239,12.976
1223,12.977
1292,12.980
885,12.981
1740,13.007
387,13.008
1792,13.013
850,13.034
502,13.035
700,13.038
283,13.050
392,13.051
691,13.068
1533,13.071
609,13.075
961,13.076
421,13.084
1022,13.091
1162,13.094
1983,13.099
911,13.099
635,13.104
879,13.117
1274,13.118
362,13.124
799,13.127
1864,13.136
1309,13.140
813,13.149
1241,13.156
1279,13.158
494,13.174
405,13.180
707,13.185
1344,13.194
1062,13.203
25,13.212
897,13.229
1108,13.237
1149,13.238
5,13.243
1151,13.253
1574,13.254
1772,13.261
839,13.275
1458,13.283
1194,13.284
525,13.284
1403,13.301
986,13.312
1567,13.318
195,13.322
1375,13.328
1924,13.328
642,13.329
1767,13.340
518,13.346
585,13.351
1890,13.352
550,13.356
624,13.357
1101,13.370
321,13.374
285,13.377
264,13.378
468,13.383
578,13.388
1143,13.403
654,13.403
383,13.405
993,13.406
204,13.417
40,13.427
1686,13.431
966,13.443
840,13.457
1453,13.470
883,13.487
88,13.518
395,13.528
331,13.533
960,13.554
451,13.567
427,13.568
179,13.580
1830,13.580
1305,13.591
1197,13.600
98,13.603
913,13.607
1505,13.619
13,13.622
446,13.626
1707,13.632
1610,13.636
1029,13.651
209,13.658
245,13.664
1997,13.685
605,13.687
164,13.690
1231,13.702
351,13.708
991,13.709
1425,13.725
1414,13.727
1201,13.736
1212,13.737
159,13.760
573,13.760
899,13.760
457,13.772
178,13.773
487,13.795
1483,13.797
1376,13.798
1028,13.802
1110,13.810
1371,13.813
464,13.815
1672,13.836
1711,13.841
92,13.842
1042,13.864
1174,13.870
357,13.872
314,13.881
1296,13.894
791,13.894
848,13.896
1607,13.905
1358,13.913
730,13.923
246,13.938
444,13.942
588,13.950
999,13.955
100,13.959
1549,13.972
274,13.981
1116,13.983
478,13.986
1622,13.990
1921,13.993
291,13.997
1958,14.009
1004,14.011
119,14.016
1855,14.024
81,14.025
507,14.027
514,14.034
878,14.038
217,14.044
1664,14.071
785,14.081
1833,14.084
1468,14.101
1826,14.101
1156,14.106
482,14.106
1965,14.108
762,14.122
53,14.128
1248,14.149
449,14.159
307,14.164
727,14.169
1503,14.179
1191,14.189
778,14.193
311,14.194
1018,14.204
1055,14.204
1559,14.230
908,14.237
1961,14.238
1822,14.240
1243,14.241
1519,14.268
1644,14.270
1399,14.272
1288,14.273
1692,14.277
711,14.294
871,14.299
490,14.300
1080,14.333
463,14.334
1155,14.335
703,14.339
1442,14.345
682,14.361
725,14.361
1560,14.368
1786,14.371
1221,14.372
536,14.372
1445,14.381
160,14.381
1295,14.389
1118,14.395
1918,14.396
941,14.397
422,14.403
814,14.424
849,14.429
955,14.432
477,14.445
1184,14.447
596,14.452
1256,14.453
1541,14.453
87,14.462
1573,14.474
120,14.475
659,14.480
1301,14.484
1347,14.486
1974,14.495
680,14.503
1340,14.504
126,14.514
783,14.517
374,14.520
593,14.521
1354,14.528
950,14.529
1935,14.543
1551,14.546
740,14.547
1054,14.550
214,14.551
1090,14.567
1809,14.575
1799,14.581
630,14.602
924,14.602
779,14.606
1745,14.608
1729,14.619
906,14.627
370,14.629
1653,14.635
626,14.639
923,14.651
528,14.665
1034,14.676
729,14.684
1706,14.689
488,14.714
232,14.731
1099,14.738
1031,14.753
187,14.758
1369,14.763
1888,14.763
1252,14.778
1273,14.788
1885,14.830
646,14.832
1688,14.836
1524,14.853
866,14.855
254,14.871
1180,14.881
1631,14.892
983,14.892
987,14.897
80,14.904
1158,14.921
193,14.925
559,14.951
985,14.960
1518,14.966
1102,14.974
1698,14.981
1246,15.000
1411,15.008
1452,15.015
544,15.019
992,15.073
1000,15.090
1254,15.099
454,15.107
300,15.115
1020,15.136
1785,15.139
900,15.153
1934,15.165
1036,15.171
238,15.176
1388,15.180
453,15.203
273,15.205
128,15.213
1262,15.218
1051,15.245
1230,15.249
1366,15.251
1237,15.260
1083,15.261
803,15.264
156,15.277
355,15.282
1268,15.283
1263,15.286
1260,15.308
140,15.309
1713,15.311
432,15.314
1535,15.316
1873,15.316
342,15.316
442,15.316
1801,15.318
1027,15.319
1059,15.323
431,15.334
1988,15.337
1024,15.341
495,15.349
1981,15.354
1539,15.361
602,15.368
1384,15.376
557,15.380
389,15.438
1061,15.449
763,15.455
1642,15.458
1216,15.476
1195,15.487
643,15.492
529,15.494
282,15.500
1021,15.506
1847,15.521
1994,15.523
182,15.527
197,15.539
1501,15.540
1938,15.546
1377,15.555
1856,15.563
1923,15.571
1777,15.577
65,15.577
1082,15.585
1730,15.585
600,15.585
1159,15.589
190,15.593
1023,15.598
1654,15.605
1142,15.607
152,15.610
1870,15.612
1161,15.619
889,15.624
458,15.631
1681,15.636
1561,15.641
1650,15.649
1318,15.657
1363,15.666
665,15.666
1867,15.672
698,15.686
1041,15.690
77,15.690
1580,15.696
1776,15.697
1492,15.706
888,15.708
1545,15.713
66,15.716
1763,15.719
1861,15.719
223,15.749
1391,15.759
1632,15.760
1879,15.760
256,15.762
994,15.765
375,15.767
949,15.772
844,15.779
102,15.792
1283,15.804
1495,15.812
930,15.815
1105,15.819
787,15.823
1898,15.839
584,15.842
423,15.853
1343,15.869
1478,15.873
1823,15.884
356,15.884
1259,15.891
19,15.899
180,15.900
576,15.906
1367,15.908
1329,15.923
1412,15.930
1307,15.934
500,15.955
1643,15.967
33,15.981
1175,15.992
201,16.003
710,16.006
1170,16.007
148,16.010
1612,16.013
1793,16.013
873,16.016
1033,16.021
1225,16.022
831,16.026
1887,16.059
1876,16.062
1190,16.063
1265,16.075
780,16.078
1846,16.095
192,16.098
489,16.106
1426,16.109
928,16.141
1613,16.142
359,16.149
554,16.150
1455,16.151
636,16.152
947,16.154
350,16.159
1199,16.164
1798,16.172
808,16.172
1718,16.175
280,16.177
974,16.177
1813,16.186
1487,16.187
898,16.192
612,16.194
1821,16.199
628,16.213
747,16.215
1165,16.222
1413,16.244
1869,16.245
1663,16.246
1228,16.247
169,16.252
1894,16.273
257,16.277
1441,16.280
1946,16.281
1089,16.295
1771,16.303
1232,16.308
1012,16.311
235,16.315
216,16.321
1003,16.330
875,16.344
1471,16.353
1840,16.353
1424,16.357
133,16.363
1585,16.363
1333,16.369
1940,16.403
118,16.406
1606,16.408
352,16.414
448,16.425
1085,16.436
1787,16.448
784,16.453
1704,16.468
343,16.469
1267,16.474
1912,16.474
1614,16.475
962,16.476
250,16.478
678,16.484
1781,16.492
303,16.493
369,16.493
1656,16.512
377,16.521
552,16.522
1827,16.525
1964,16.527
1389,16.530
520,16.533
561,16.550
1173,16.573
1227,16.596
547,16.603
1742,16.610
226,16.636
657,16.637
769,16.640
155,16.648
739,16.663
1903,16.676
326,16.682
715,16.690
361,16.691
1006,16.693
975,16.695
1883,16.698
1359,16.710
1768,16.716
1970,16.717
598,16.719
825,16.719
675,16.727
915,16.739
1282,16.743
565,16.743
1046,16.747
764,16.755
1902,16.769
481,16.774
861,16.779
189,16.782
1762,16.797
847,16.798
1398,16.803
1554,16.803
324,16.803
1056,16.813
335,16.822
345,16.824
1393,16.827
1588,16.835
1352,16.838
1927,16.838
220,16.840
441,16.841
1980,16.846
664,16.847
394,16.850
990,16.850
138,16.857
1317,16.862
406,16.880
548,16.885
151,16.890
566,16.901
713,16.903
1710,16.924
417,16.926
887,16.927
1517,16.928
925,16.931
117,16.940
1374,16.940
1866,16.944
1104,16.962
1568,16.976
1454,16.982
1137,16.984
1098,16.988
251,16.993
45,16.995
1053,17.002
1736,17.005
231,17.017
1332,17.022
696,17.027
732,17.027
341,17.040
1848,17.044
1075,17.049
452,17.049
998,17.050
812,17.060
527,17.069
1814,17.084
997,17.095
63,17.099
338,17.132
1345,17.139
1379,17.159
818,17.161
1882,17.176
1202,17.178
621,17.182
676,17.183
746,17.185
1016,17.188
1341,17.189
1630,17.190
1932,17.199
1646,17.200
390,17.204
1264,17.212
1638,17.213
853,17.213
569,17.216
1050,17.225
61,17.231
1092,17.236
146,17.236
988,17.239
1207,17.256
1278,17.263
24,17.273
183,17.275
614,17.286
610,17.287
1233,17.289
1811,17.289
1253,17.293
712,17.294
1562,17.302
777,17.304
111,17.310
958,17.316
1408,17.317
153,17.317
722,17.317
425,17.327
717,17.334
981,17.336
1976,17.337
901,17.343
841,17.346
1752,17.347
1841,17.360
388,17.362
945,17.367
44,17.370
741,17.370
1685,17.373
1014,17.376
542,17.376
1575,17.380
1531,17.383
1937,17.394
1619,17.414
775,17.418
1002,17.422
1960,17.422
770,17.423
1728,17.431
108,17.443
513,17.443
1464,17.445
1741,17.445
1131,17.461
1460,17.464
1936,17.468
1886,17.476
305,17.476
1431,17.478
196,17.481
1596,17.509
1753,17.534
1153,17.540
1048,17.541
1907,17.555
1096,17.559
1493,17.582
1987,17.583
233,17.584
327,17.585
1211,17.587
1467,17.587
1129,17.600
301,17.601
1617,17.606
1496,17.617
1996,17.621
868,17.635
1577,17.639
30,17.646
1731,17.651
1510,17.654
802,17.658
347,17.661
587,17.661
27,17.667
1121,17.671
459,17.672
1217,17.676
436,17.676
1381,17.680
1325,17.682
293,17.691
1660,17.692
1602,17.693
460,17.693
1911,17.694
97,17.703
890,17.714
932,17.714
517,17.716
418,17.722
512,17.726
1475,17.734
1636,17.748
1714,17.748
1005,17.753
2000,17.763
1035,17.767
1838,17.784
96,17.788
1914,17.789
1081,17.790
1479,17.795
109,17.836
1972,17.845
1563,17.848
1908,17.851
1916,17.866
539,17.870
1592,17.873
1694,17.877
56,17.877
1152,17.880
79,17.881
1748,17.885
892,17.891
1319,17.893
134,17.894
237,17.898
412,17.902
1989,17.914
407,17.922
439,17.922
1515,17.927
920,17.927
465,17.942
486,17.942
1954,17.951
57,17.953
572,17.961
1065,17.964
1699,17.970
1250,17.983
1678,17.989
123,18.003
475,18.008
560,18.008
1222,18.013
1019,18.016
1182,18.016
1208,18.034
1281,18.044
1695,18.060
1852,18.060
1975,18.066
535,18.074
1942,18.078
632,18.088
89,18.092
1624,18.095
466,18.095
479,18.097
1816,18.098
1088,18.105
1508,18.106
819,18.109
17,18.112
912,18.113
1385,18.117
1529,18.117
72,18.119
1009,18.130
1895,18.141
1906,18.141
534,18.144
1922,18.160
750,18.162
348,18.180
1985,18.184
1670,18.185
1845,18.186
1236,18.188
1690,18.189
1457,18.191
788,18.196
1168,18.198
499,18.206
752,18.217
1095,18.220
1546,18.228
1297,18.235
1791,18.243
1853,18.268
830,18.268
922,18.272
1502,18.281
581,18.282
1999,18.285
258,18.293
1758,18.294
1145,18.302
1119,18.305
1465,18.306
1662,18.317
1224,18.320
884,18.321
1270,18.327
68,18.330
558,18.337
1780,18.338
1863,18.338
619,18.339
786,18.344
1837,18.346
1112,18.350
674,18.352
644,18.362
49,18.363
946,18.363
1456,18.366
942,18.367
816,18.369
1178,18.371
904,18.377
1422,18.387
863,18.388
508,18.389
914,18.399
738,18.400
856,18.401
131,18.407
1362,18.415
1287,18.424
756,18.424
471,18.426
690,18.427
944,18.437
1334,18.441
84,18.446
1553,18.456
1187,18.459
1591,18.461
571,18.463
1616,18.467
1249,18.474
267,18.474
1380,18.480
1605,18.481
1627,18.483
1443,18.486
608,18.487
1026,18.493
93,18.495
972,18.507
445,18.510
531,18.512
1625,18.532
1749,18.535
253,18.542
1390,18.552
1611,18.562
366,18.578
1185,18.589
877,18.593
1365,18.599
221,18.618
1719,18.620
647,18.621
1192,18.623
1720,18.636
1598,18.647
652,18.652
693,18.656
940,18.660
1311,18.667
1701,18.676
149,18.685
1213,18.695
1490,18.706
633,18.714
759,18.716
1291,18.720
318,18.726
1313,18.746
1754,18.750
681,18.758
1812,18.763
376,18.782
1074,18.783
332,18.783
760,18.788
198,18.789
1481,18.796
265,18.801
1315,18.806
11,18.807
435,18.812
498,18.816
1477,18.820
927,18.823
503,18.826
1235,18.831
817,18.834
132,18.838
227,18.838
1569,18.842
1114,18.844
484,18.846
1819,18.848
1978,18.854
438,18.859
1806,18.860
857,18.865
751,18.868
1959,18.872
1097,18.873
1790,18.874
447,18.875
1181,18.882
261,18.888
269,18.889
1361,18.892
1462,18.896
854,18.896
766,18.897
567,18.911
860,18.911
1804,18.912
668,18.914
147,18.936
55,18.938
591,18.938
1436,18.941
1257,18.942
1582,18.949
1538,18.956
1346,18.974
1417,18.979
1057,18.989
252,19.007
52,19.019
1160,19.021
455,19.029
672,19.030
385,19.036
1626,19.039
870,19.039
116,19.041
1423,19.043
143,19.050
1140,19.060
1589,19.067
1839,19.070
603,19.070
1637,19.071
1766,19.072
172,19.074
47,19.078
316,19.079
858,19.083
973,19.087
6,19.089
1472,19.090
781,19.092
1338,19.095
594,19.109
397,19.110
615,19.111
76,19.112
1743,19.118
122,19.122
1450,19.130
658,19.133
1693,19.140
275,19.141
1722,19.153
416,19.153
1836,19.154
1523,19.157
555,19.159
349,19.161
1542,19.163
1712,19.169
1144,19.176
158,19.180
891,19.181
1764,19.184
74,19.185
37,19.188
1739,19.189
1803,19.194
685,19.195
1244,19.204
1183,19.207
336,19.208
346,19.210
1044,19.213
1386,19.213
1689,19.221
39,19.221
1474,19.227
723,19.229
483,19.233
137,19.234
1860,19.234
995,19.237
240,19.245
1047,19.247
437,19.248
1130,19.252
242,19.262
43,19.263
1858,19.264
58,19.264
470,19.269
1794,19.280
1215,19.281
1300,19.283
255,19.284
1107,19.294
396,19.297
1843,19.301
1851,19.306
792,19.317
1008,19.320
1063,19.323
474,19.323
590,19.326
41,19.333
790,19.339
1968,19.340
1124,19.345
823,19.353
142,19.362
782,19.367
1506,19.375
344,19.377
181,19.380
1682,19.395
1899,19.398
650,19.402
511,19.404
456,19.406
1557,19.413
1751,19.421
582,19.425
631,19.431
50,19.433
1205,19.435
105,19.438
1566,19.438
1641,19.438
372,19.439
1395,19.446
827,19.449
907,19.450
1939,19.454
1547,19.458
434,19.462
563,19.463
1703,19.464
686,19.466
1421,19.475
211,19.476
795,19.479
402,19.481
8,19.484
627,19.488
1761,19.497
493,19.500
954,19.501
622,19.505
1206,19.506
1865,19.507
1511,19.514
1488,19.517
1277,19.523
1437,19.524
1015,19.526
716,19.527
14,19.532
761,19.540
1520,19.546
538,19.552
838,19.560
7,19.566
415,19.568
618,19.568
1079,19.586
916,19.586
742,19.587
1459,19.589
320,19.598
163,19.600
1284,19.601
1434,19.602
1824,19.603
1100,19.605
1120,19.616
166,19.620
1757,19.626
21,19.631
933,19.633
59,19.635
1141,19.638
1700,19.640
895,19.645
22,19.658
1773,19.660
1429,19.662
1200,19.672
1900,19.675
1817,19.679
1157,19.685
815,19.685
1336,19.692
170,19.694
1013,19.697
144,19.697
1544,19.701
821,19.703
1649,19.708
1691,19.716
734,19.717
296,19.722
244,19.726
340,19.736
1540,19.741
262,19.745
705,19.745
959,19.768
1209,19.770
673,19.770
516,19.773
896,19.777
1659,19.789
1661,19.789
1635,19.792
586,19.802
1476,19.810
669,19.819
4,19.828
1189,19.841
963,19.853
1150,19.854
687,19.858
230,19.874
562,19.874
1473,19.879
306,19.880
1645,19.881
1658,19.890
1832,19.902
834,19.902
1579,19.918
1609,19.920
2,19.921
982,19.934
234,19.936
1486,19.939
1327,19.950
1406,19.959
706,19.964
546,19.965
629,19.971
54,19.977
26,19.978
1676,19.984
526,19.985
1697,19.986
1298,19.989
243,19.996
1407,20.005
401,20.014
174,20.018
1245,20.019
308,20.019
67,20.019
3,20.021
34,20.030
846,20.031
114,20.044
1171,20.046
1948,20.046
1330,20.054
1723,20.055
177,20.059
1828,20.063
952,20.068
1310,20.106
1323,20.109
125,20.118
32,20.123
1392,20.129
842,20.150
191,20.178
692,20.183
386,20.189
78,20.200
1966,20.203
433,20.215
1058,20.217
1416,20.226
200,20.236
640,20.242
1396,20.252
1117,20.253
298,20.260
694,20.268
42,20.271
1106,20.276
428,20.284
509,20.284
1755,20.288
288,20.298
671,20.306
1951,20.308
613,20.309
1737,20.325
984,20.325
1427,20.332
373,20.333
774,20.335
530,20.340
1679,20.343
107,20.348
1169,20.350
809,20.350
1683,20.354
1258,20.356
1286,20.358
1810,20.358
1857,20.362
754,20.375
1335,20.379
82,20.379
1446,20.386
1926,20.404
623,20.434
20,20.435
271,20.435
1875,20.453
1834,20.457
1628,20.459
9,20.469
284,20.477
1633,20.493
931,20.505
1164,20.506
767,20.515
38,20.517
1715,20.531
589,20.533
1480,20.556
171,20.604
358,20.617
1466,20.620
666,20.629
1410,20.630
1677,20.632
737,20.635
1109,20.645
1094,20.652
1868,20.655
188,20.656
1835,20.660
1294,20.663
1525,20.669
1881,20.669
1276,20.674
259,20.679
874,20.705
1953,20.706
328,20.710
1251,20.717
1360,20.725
800,20.739
978,20.739
165,20.740
1556,20.746
1904,20.755
1558,20.766
1992,20.777
980,20.780
833,20.792
266,20.796
649,20.797
758,20.801
1889,20.806
1655,20.815
1639,20.834
1532,20.847
1351,20.851
299,20.866
835,20.868
1595,20.872
83,20.890
1339,20.900
1076,20.909
381,20.945
1527,20.959
1134,20.961
168,20.964
720,21.006
1220,21.021
371,21.021
1896,21.041
1448,21.049
1166,21.053
1587,21.057
1581,21.066
1979,21.084
1901,21.086
469,21.148
1127,21.151
462,21.153
1871,21.161
1368,21.162
543,21.179
934,21.191
1328,21.208
755,21.221
1447,21.229
309,21.235
1783,21.250
1342,21.296
1842,21.305
1584,21.309
1594,21.319
776,21.352
971,21.356
1962,21.365
1919,21.386
1401,21.394
1702,21.395
1382,21.397
545,21.397
1387,21.400
1884,21.411
1709,21.423
364,21.424
1432,21.456
1280,21.466
1321,21.470
1872,21.471
970,21.495
1665,21.500
1725,21.509
728,21.523
745,21.524
1261,21.555
1299,21.562
1509,21.569
653,21.579
1378,21.589
1548,21.601
1765,21.633
1634,21.652
1977,21.666
1909,21.720
801,21.762
811,21.764
1967,21.783
881,21.787
1193,21.792
1928,21.802
956,21.808
1030,21.827
329,21.836
1878,21.850
935,21.856
384,21.857
10,21.873
1945,21.885
1139,21.912
1905,21.959
1880,22.011
1032,22.022
1774,22.036
1513,22.037
1807,22.051
864,22.067
667,22.100
1154,22.105
1957,22.111
736,22.116
1593,22.135
638,22.194
1507,22.196
810,22.205
1696,22.224
1675,22.235
574,22.250
393,22.274
1242,22.283
1669,22.290
1070,22.302
440,22.308
1805,22.323
661,22.323
1680,22.355
145,22.414
310,22.437
996,22.448
378,22.458
1778,22.493
708,22.507
824,22.517
1326,22.613
744,22.626
403,22.629
1552,22.638
829,22.658
408,22.678
1973,22.683
1891,22.715
1920,22.722
599,22.758
315,22.773
903,22.801
1514,22.804
1037,22.824
697,22.829
1941,22.835
1600,22.934
1370,22.956
1214,22.971
1324,22.987
272,23.008
1769,23.044
1850,23.052
404,23.058
1969,23.064
689,23.087
721,23.089
1820,23.092
943,23.105
804,23.109
1955,23.110
71,23.110
1073,23.116
176,23.133
1320,23.135
472,23.137
1350,23.149
771,23.156
1952,23.251
1949,23.270
837,23.276
1982,23.283
1877,23.294
1984,23.332
1372,23.394
268,23.413
921,23.429
1356,23.446
1534,23.457
1229,23.459
1759,23.472
967,23.489
1576,23.493
882,23.502
1203,23.510
1179,23.516
1618,23.517
645,23.569
1522,23.626
1364,23.629
789,23.672
1066,23.676
1484,23.760
1528,23.760
1402,23.774
556,23.782
743,23.841
1913,23.889
1163,23.892
1666,23.925
1874,23.945
1797,23.965
724,23.987
1583,24.110
1071,24.128
1239,24.197
1489,24.223
1668,24.235
1815,24.256
1943,24.340
1897,24.342
1893,24.391
1308,24.414
1449,24.451
1498,24.486
695,24.514
1087,24.552
953,24.568
1750,24.626
731,24.726
1746,24.820
1933,25.096
1998,25.139
1915,25.207
855,25.216
1177,25.261
1795,25.363
1275,25.408
295,25.424
505,25.543
1796,25.564
852,25.572
989,25.579
1500,25.772
1929,25.887
1550,25.992
1931,26.088
1176,26.126
1993,26.200
1829,26.301
1738,26.332
872,26.341
1394,26.985
1831,27.316
