1535,220.749151236
999,403.833770278
1065,488.649658768
1397,186.540067957
1517,765.119330461
425,454.365623461
1829,517.584270069
1657,351.629931907
1363,360.166138634
1843,802.852261971
1265,585.821682037
165,457.056748434
123,251.8300643
413,240.659352613
755,399.375841471
1089,384.198326475
387,450.594149467
1413,484.61027327
215,317.512781805
1935,720.3536106
565,347.175153922
1977,265.506764856
1269,341.747524494
1435,469.443133139
369,425.973445996
1303,296.384284943
1541,288.860702328
51,186.734359646
811,619.859599968
235,595.148168221
399,160.984145598
1433,177.885128759
455,728.647241379
677,185.340681291
393,834.736186074
1789,480.987697366
715,720.119086048
77,714.370603918
1383,144.360231887
1271,166.363507376
767,597.588025449
855,271.362433947
1759,765.564643841
939,243.200959918
31,389.857046452
213,126.936761378
1721,502.47837207
627,485.195724269
1827,515.792641444
1897,630.701912463
693,636.465234111
905,157.933474022
283,425.112633185
837,393.360249463
1213,484.600384025
1945,369.048649729
1773,437.408212793
1695,491.010098431
167,224.204959681
1909,221.599943768
219,366.638538834
113,439.988647587
739,574.380113066
889,549.418882857
249,101.81288453
1341,707.251709813
497,458.55729179
1691,354.668013044
1069,117.043097447
689,333.051873552
1285,487.302099642
171,331.352482953
1469,469.594040205
1571,579.039888754
1325,655.297472503
1255,203.674848786
379,260.090104909
957,180.078985371
1173,564.250462218
941,535.206174731
1093,320.662017801
737,440.303203307
197,196.121835555
509,453.158000026
1391,690.662172793
751,103.155934546
857,780.388745849
1633,630.343560888
177,429.528732531
33,515.687925731
527,456.311951214
623,381.915400495
569,478.882017104
1561,546.603690549
949,242.9559792
191,420.106651219
521,321.017331557
1493,239.086945576
883,483.258635441
1403,439.378001396
1649,236.622424087
343,184.116092835
983,769.507516763
615,196.150689594
1079,288.454037569
1259,854.039236559
1631,377.266073546
1167,310.159352122
1023,669.985756781
625,66.7563427955
593,384.536913129
1483,154.460449353
1627,451.297620535
1331,360.522739
241,96.2956053805
1673,334.713367201
1923,365.975980898
863,273.366814296
1261,192.796585671
1899,335.10901736
1245,327.680272337
447,530.501743566
1425,651.300032813
1441,212.749286378
303,380.943760865
1149,613.338318483
645,291.29561572
707,311.736934982
1235,370.507101373
279,285.880930033
1415,511.394000445
1491,207.275094883
803,509.973972616
1195,383.093947887
67,498.843471171
